Overall_Position,Gender_Position,Category_Position,Category,Race_No,Country ,Official_Time,Net_Time,tenkm_Time,Half_Way_Time,thirtykm_Time
1882,1700,1882,MR1,A8517,China,16483,16290,4127,8266,11623
1883,183,1883,MR1,A2979,Hong Kong SAR,16485,16342,3546,7516,10730
1884,1701,1884,MR1,A9018,China,16487,16417,3763,7863,11153
1885,1702,1885,MR1,A4022,China,16487,16457,3820,7776,11182
1886,1703,1886,MR1,A0701,Hong Kong SAR,16487,16319,3879,7765,11218
1887,1704,1887,MR1,A0684,Hong Kong SAR,16490,16397,3601,7718,11198
1888,1705,1888,MR1,A8617,China,16491,16441,3723,7739,11110
1889,184,1889,MR1,A3991,China,16492,16419,3938,8235,11560
1890,185,1890,MR1,A2765,China,16492,16420,3938,8237,11560
1891,1706,1891,MR1,A3549,Hong Kong SAR,16495,16372,3545,7207,10912
1892,1707,1892,MR1,A5990,Hong Kong SAR,16502,16326,4111,8281,11756
1893,1708,1893,MR1,A0196,Hong Kong SAR,16503,16114,4689,8837,11998
1894,186,1894,MR1,A0912,Hong Kong SAR,16503,16114,4689,8837,11998
1895,1709,1895,MR1,A5349,Hong Kong SAR,16505,16137,4474,8554,11773
1896,1710,1896,MR1,A7600,Hong Kong SAR,16507,16116,4406,8584,11799
1897,187,1897,MR1,A8387,China,16508,16445,3826,7982,11523
1898,1711,1898,MR1,A2427,Japan,16511,16248,4056,7783,11157
1899,1712,1899,MR1,A9059,Hong Kong SAR,16511,16441,3655,7557,11022
1900,1713,1900,MR1,A6248,Hong Kong SAR,16512,16146,4447,8518,11696
1901,188,1901,MR1,A6795,Hong Kong SAR,16513,16328,4280,8298,11595
1902,1714,1902,MR1,A8352,Hong Kong SAR,16514,16170,4350,8312,11493
1903,1715,1903,MR1,A6454,Hong Kong SAR,16514,16171,4350,8314,11493
1904,1716,1904,MR1,A6513,Singapore,16517,16409,3789,7781,11218
1905,1717,1905,MR1,A1696,Hong Kong SAR,16518,16216,4259,8107,11361
1906,1718,1906,MR1,A1683,China,16519,16422,4239,8545,11767
1907,1719,1907,MR1,A5535,Hong Kong SAR,16520,16499,3438,7249,10724
1908,1720,1908,MR1,A3355,Hong Kong SAR,16521,16460,3926,8121,11646
1909,1721,1909,MR1,A4755,Hong Kong SAR,16524,16256,4363,8465,11692
1910,1722,1910,MR1,A1271,Hong Kong SAR,16527,16282,4232,8161,11375
1911,1723,1911,MR1,A3793,Hong Kong SAR,16527,16312,3846,7615,10955
1912,1724,1912,MR1,A0490,Hong Kong SAR,16527,16346,3752,7608,11145
1913,1725,1913,MR1,A3036,Hong Kong SAR,16529,16391,3730,7563,10882
1914,1726,1914,MR1,A5467,China,16530,16515,3474,7588,11231
1915,1727,1915,MR1,A7970,Hong Kong SAR,16532,16347,4145,8013,11275
1916,1728,1916,MR1,A6602,Hong Kong SAR,16532,16159,4258,7977,11123
1917,1729,1917,MR1,A2442,Hong Kong SAR,16533,16341,3347,6860,10375
1918,1730,1918,MR1,A6334,China,16535,16502,3457,7074,10475
1919,1731,1919,MR1,A6687,Hong Kong SAR,16537,16445,3760,7901,11469
1920,189,1920,MR1,A6277,Hong Kong SAR,16537,16514,3537,7578,11170
1921,1732,1921,MR1,A1011,Hong Kong SAR,16539,16419,3871,7955,11510
1922,1733,1922,MR1,A2847,United Kingdom,16540,16292,4254,8486,11789
1923,1734,1923,MR1,A5272,Hong Kong SAR,16540,16313,4164,8060,11301
1924,1735,1924,MR1,A1493,Hong Kong SAR,16540,16339,3762,7644,11225
1925,1736,1925,MR1,A1067,Hong Kong SAR,16540,16215,3953,7724,11413
1926,1737,1926,MR1,A9015,China,16542,16368,4330,8436,11639
1927,1738,1927,MR1,A2685,Hong Kong SAR,16542,16468,3545,7514,10932
1928,1739,1928,MR1,A1578,Hong Kong SAR,16542,16282,4316,8582,11959
1929,1740,1929,MR1,A8649,China,16544,16467,3402,7092,10703
1930,190,1930,MR1,A8643,China,16545,16543,3603,7686,11156
1931,1741,1931,MR1,A4172,Hong Kong SAR,16546,16453,3589,7392,10934
1932,1742,1932,MR1,A2138,Hong Kong SAR,16549,16349,4023,8051,11379
1933,1743,1933,MR1,A4211,Hong Kong SAR,16549,16547,3425,7358,10925
1934,1744,1934,MR1,A5363,Hong Kong SAR,16551,16521,3632,7664,11182
1935,1745,1935,MR1,A1841,Hong Kong SAR,16552,16549,3585,7632,11138
1936,191,1936,MR1,A8590,Hong Kong SAR,16552,16473,3945,8075,11427
1937,1746,1937,MR1,A3617,Hong Kong SAR,16553,16336,4391,8506,11718
1938,1747,1938,MR1,A0528,China,16553,16441,4319,8433,11702
1939,1748,1939,MR1,A4005,Hong Kong SAR,16558,16414,4069,8304,11624
1940,1749,1940,MR1,A6329,Japan,16558,16368,4187,8115,11335
1941,1750,1941,MR1,A6871,China,16559,16296,4073,7977,11254
1942,1751,1942,MR1,A0598,Hong Kong SAR,16560,16541,3776,7787,11161
1943,1752,1943,MR1,A7022,Hong Kong SAR,16560,16353,3558,7267,11108
1944,1753,1944,MR1,A8688,China,16562,16343,4354,8601,12034
1945,1754,1945,MR1,A4059,Hong Kong SAR,16562,16438,3992,7974,11428
1946,1755,1946,MR1,A2101,Hong Kong SAR,16562,16547,3382,7281,10750
1947,192,1947,MR1,A1528,Hong Kong SAR,16562,16221,4234,8382,11842
1948,1756,1948,MR1,A1927,Hong Kong SAR,16562,16221,4445,8577,11861
1949,1757,1949,MR1,A2505,Canada,16563,16402,3918,7997,11400
1950,1758,1950,MR1,A5482,China,16564,16354,4277,8241,11225
1951,1759,1951,MR1,A4830,Hong Kong SAR,16564,16397,4125,8341,11704
1952,1760,1952,MR1,A2728,Hong Kong SAR,16564,16326,3907,7967,11428
1953,1761,1953,MR1,A1061,Hong Kong SAR,16567,16562,3498,7468,10882
1954,1762,1954,MR1,A5830,China,16568,16560,3595,7549,11008
1955,1763,1955,MR1,A2303,Hong Kong SAR,16568,16364,4124,8326,11621
1956,1764,1956,MR1,A1642,Hong Kong SAR,16570,16237,4102,7860,11064
1957,1765,1957,MR1,A7088,China,16570,16251,4270,8153,11524
1958,1766,1958,MR1,A5229,Hong Kong SAR,16572,16545,3199,6908,10493
1959,1767,1959,MR1,A7659,China,16572,16473,4068,8302,11671
1960,1768,1960,MR1,A1628,China,16574,16571,3254,7537,10990
1961,1769,1961,MR1,A1088,Hong Kong SAR,16574,16373,4002,8069,11455
1962,1770,1962,MR1,A8314,Japan,16574,16338,3950,7824,11225
1963,1771,1963,MR1,A1812,Hong Kong SAR,16574,16314,3919,7775,11148
1964,1772,1964,MR1,A1953,Hong Kong SAR,16575,16286,3952,7710,10920
1965,1773,1965,MR1,A0467,Hong Kong SAR,16577,16567,3283,7197,10884
1966,1774,1966,MR1,A2064,Hong Kong SAR,16578,16463,3739,7788,11293
1967,193,1967,MR1,A4187,China,16580,16484,3923,7990,11407
1968,194,1968,MR1,A4921,Hong Kong SAR,16580,16467,3963,8034,11458
1969,1775,1969,MR1,A0828,Hong Kong SAR,16580,16381,4238,8339,11633
1970,1776,1970,MR1,A0334,Singapore,16582,16569,3263,7173,10886
1971,1777,1971,MR1,A5561,Hong Kong SAR,16584,16160,4115,8150,11564
1972,1778,1972,MR1,A1807,Hong Kong SAR,16585,16417,3880,8114,11600
1973,1779,1973,MR1,A0426,Hong Kong SAR,16585,16399,4005,8068,11420
1974,1780,1974,MR1,A6605,China,16585,16536,3878,8052,11528
1975,195,1975,MR1,A1125,Japan,16586,16569,4020,8395,11894
1976,1781,1976,MR1,A4790,China,16586,16507,3965,8067,11519
1977,1782,1977,MR1,A2350,Hong Kong SAR,16587,16458,3911,7993,11467
1978,1783,1978,MR1,A8531,China,16588,16511,4059,8364,11786
1979,1784,1979,MR1,A7138,Belgium,16590,16341,4331,8549,11811
1980,196,1980,MR1,A3377,Hong Kong SAR,16591,16422,4214,8206,11471
1981,1785,1981,MR1,A3568,Hong Kong SAR,16591,16548,3770,8197,11983
1982,197,1982,MR1,A5980,Malaysia,16593,16501,3901,8007,11460
1983,1786,1983,MR1,A4355,Hong Kong SAR,16594,16506,3726,8000,11636
1984,1787,1984,MR1,A5204,Hong Kong SAR,16596,16465,3990,7994,11365
1985,1788,1985,MR1,A4518,Thailand,16597,16561,3773,7828,11312
1986,1789,1986,MR1,A7003,China,16598,16496,3746,7604,10868
1987,1790,1987,MR1,A7434,Hong Kong SAR,16598,16467,3906,7848,11235
1988,1791,1988,MR1,A4604,Hong Kong SAR,16598,16368,3967,8053,11551
1989,1792,1989,MR1,A2279,Hong Kong SAR,16599,16336,4341,8517,11810
1990,1793,1990,MR1,A0268,Hong Kong SAR,16601,16460,4368,8649,11961
1991,198,1991,MR1,A9161,China,16602,16406,4246,8230,11646
1992,1794,1992,MR1,A2551,Hong Kong SAR,16603,16483,3815,7914,11392
1993,1795,1993,MR1,A8472,China,16604,16483,3893,7861,11331
1994,1796,1994,MR1,A4690,France,16605,16321,4118,8111,11333
1995,1797,1995,MR1,A1269,Hong Kong SAR,16606,16424,3902,7815,11358
1996,1798,1996,MR1,A3508,Hong Kong SAR,16606,16521,3646,7807,11260
1997,1799,1997,MR1,A3164,Hong Kong SAR,16607,16230,4361,8352,11567
1998,1800,1998,MR1,A3081,Hong Kong SAR,16607,16417,3837,7745,11211
1999,1801,1999,MR1,A7536,Hong Kong SAR,16608,16592,3279,7177,10935
2000,1802,2000,MR1,A7806,Hong Kong SAR,16609,16562,4111,8319,11628
2001,1803,2001,MR1,A7960,Hong Kong SAR,16611,16233,4003,7722,11072
2002,199,2002,MR1,A0613,China,16613,16598,3967,8333,11838
2003,1804,2003,MR1,A8628,China,16614,16394,3992,7922,11354
2004,1805,2004,MR1,A3644,Hong Kong SAR,16618,16442,4286,8547,11866
2005,200,2005,MR1,A1157,Hong Kong SAR,16618,16500,3802,7908,11401
2006,1806,2006,MR1,A2601,Hong Kong SAR,16620,16526,3636,7390,11055
2007,1807,2007,MR1,A7586,China,16620,16598,3442,7370,11095
2008,1808,2008,MR1,A3817,Hong Kong SAR,16620,16606,3486,7464,11039
2009,201,2009,MR1,A3354,Hong Kong SAR,16621,16330,4434,8560,11875
2011,1810,2011,MR1,A4152,France,16623,16561,3528,7357,10994
2012,1811,2012,MR1,A5782,Germany,16625,16611,3552,7541,11141
2013,1812,2013,MR1,A1137,China,16627,16486,3957,7687,11031
2014,1813,2014,MR1,A7062,Hong Kong SAR,16628,16368,4290,8537,11998
2015,1814,2015,MR1,A1691,Hong Kong SAR,16629,16574,4080,8206,11424
2016,1815,2016,MR1,A2171,Hong Kong SAR,16630,16385,4077,8026,11390
2017,1816,2017,MR1,A8316,Hong Kong SAR,16630,16419,4027,8016,11364
2018,1817,2018,MR1,A8839,Japan,16632,16621,3566,7472,10929
2019,1818,2019,MR1,A6690,Hong Kong SAR,16632,16417,3870,7712,11172
2020,1819,2020,MR1,A3532,Hong Kong SAR,16635,16427,3952,8029,11491
2021,1820,2021,MR1,A5567,China,16636,16618,3525,7657,11178
2022,1821,2022,MR1,A0637,Hong Kong SAR,16642,16308,4174,8018,11385
2023,1822,2023,MR1,A0049,Hong Kong SAR,16642,16428,3996,7960,11322
2024,1823,2024,MR1,A0113,Hong Kong SAR,16644,16421,3852,7790,11332
2025,1824,2025,MR1,A5041,Hong Kong SAR,16646,16476,4297,8548,11797
2026,1825,2026,MR1,A7902,Hong Kong SAR,16647,16635,3440,7450,11244
2027,1826,2027,MR1,A3013,Hong Kong SAR,16647,16601,3668,7773,11336
2028,1827,2028,MR1,A5084,Hong Kong SAR,16648,16297,4064,8038,11490
2029,202,2029,MR1,A9164,China,16648,16634,4165,8474,11800
2030,1828,2030,MR1,A3459,China,16648,16542,3783,7825,11282
2031,203,2031,MR1,A2626,Hong Kong SAR,16650,16614,3759,8017,11519
2032,1829,2032,MR1,A1239,India,16651,16517,3813,7995,11568
2033,1830,2033,MR1,A6612,Hong Kong SAR,16652,16354,3934,7728,11222
2034,1831,2034,MR1,A7432,Hong Kong SAR,16654,16307,4381,8491,11768
2035,1832,2035,MR1,A6999,Hong Kong SAR,16655,16340,4623,8655,11826
2036,1833,2036,MR1,A7739,Hong Kong SAR,16658,16626,3470,7335,10910
2037,1834,2037,MR1,A5594,Hong Kong SAR,16666,16277,4226,8318,11678
2038,1835,2038,MR1,A5395,China,16670,16666,3650,7711,11326
2039,1836,2039,MR1,A4037,Hong Kong SAR,16670,16470,4131,8125,11442
2040,204,2040,MR1,A6767,Taiwan,16671,16647,4053,8509,11895
2041,1837,2041,MR1,A2667,Hong Kong SAR,16676,16458,4129,8093,11470
2042,1838,2042,MR1,A1663,Hong Kong SAR,16676,16490,3897,7793,11324
2043,1839,2043,MR1,A9052,China,16678,16322,3925,7779,11187
2044,1840,2044,MR1,A8075,Hong Kong SAR,16680,16328,4188,8247,11599
2045,1841,2045,MR1,A5341,Hong Kong SAR,16680,16617,3981,8292,11701
2046,1842,2046,MR1,A6384,Hong Kong SAR,16680,16526,4056,8251,11774
2047,1843,2047,MR1,A5152,China,16682,16576,3849,8036,11330
2048,1844,2048,MR1,A0833,Hong Kong SAR,16683,16415,4294,8309,11596
2049,1845,2049,MR1,A5094,Hong Kong SAR,16683,16544,3944,7805,11259
2050,1846,2050,MR1,A7929,Hong Kong SAR,16684,16370,4362,8271,11561
2051,205,2051,MR1,A2851,Hong Kong SAR,16685,16542,3839,7818,11305
2052,1847,2052,MR1,A6339,China,16689,16513,4278,8598,12003
2053,1848,2053,MR1,A6510,China,16689,16435,4390,8394,11591
2054,1849,2054,MR1,A4692,China,16692,16563,4446,8769,11944
2055,206,2055,MR1,A7563,Singapore,16692,16640,4046,8362,11776
2056,1850,2056,MR1,A4243,China,16693,16675,3600,7667,11201
2057,1851,2057,MR1,A7153,Hong Kong SAR,16694,16614,3740,7742,11246
2058,1852,2058,MR1,A2563,United States,16694,16334,3799,7435,10798
2059,1853,2059,MR1,A6187,Hong Kong SAR,16695,16333,4299,8369,11732
2060,1854,2060,MR1,A4833,Hong Kong SAR,16695,16654,3747,7685,11258
2061,1855,2061,MR1,A1677,Finland,16696,16612,3992,8126,11549
2062,1856,2062,MR1,A8721,Japan,16698,16487,4156,8202,11804
2063,1857,2063,MR1,A0033,Hong Kong SAR,16698,16446,4129,8022,11246
2064,1858,2064,MR1,A8245,China,16700,16443,4384,8390,11877
2065,1859,2065,MR1,A7585,China,16702,16431,4162,8324,11730
2066,1860,2066,MR1,A1881,China,16702,16427,4453,8583,11895
2067,1861,2067,MR1,A2325,China,16702,16427,4453,8583,11895
2068,1862,2068,MR1,A4876,China,16704,16690,3755,7962,11354
2069,1863,2069,MR1,A6412,China,16705,16681,3459,7455,11078
2070,1864,2070,MR1,A6377,Hong Kong SAR,16706,16612,3615,7567,11137
2071,207,2071,MR1,A2490,Japan,16706,16427,4208,8371,11714
2072,1865,2072,MR1,A6764,Hong Kong SAR,16707,16386,4279,8222,11616
2073,1866,2073,MR1,A0017,Hong Kong SAR,16708,16505,3778,7507,10700
2074,1867,2074,MR1,A4826,Hong Kong SAR,16708,16482,3621,7398,10803
2075,1868,2075,MR1,A0447,Hong Kong SAR,16709,16431,4414,8599,11862
2076,208,2076,MR1,A9117,China,16710,16645,4122,8390,11833
2077,1869,2077,MR1,A8371,France,16710,16541,3966,7988,11402
2078,1870,2078,MR1,A5633,China,16710,16645,4122,8390,11833
2079,209,2079,MR1,A9120,China,16710,16645,4121,8389,11833
2080,1871,2080,MR1,A6141,Hong Kong SAR,16712,16580,4062,8405,11811
2081,210,2081,MR1,A4707,Hong Kong SAR,16714,16627,3830,8167,11710
2082,1872,2082,MR1,A7296,China,16716,16541,3823,7590,10832
2083,211,2083,MR1,A1453,Hong Kong SAR,16717,16619,4168,8487,11963
2084,212,2084,MR1,A6749,Hong Kong SAR,16718,16472,4230,8340,11848
2085,1873,2085,MR1,A2512,Hong Kong SAR,16719,16542,4197,8329,11605
2086,213,2086,MR1,A4279,Australia,16720,16498,4107,8333,11712
2087,1874,2087,MR1,A1660,Philippines,16721,16668,3602,7681,11239
2088,1875,2088,MR1,A0016,China,16724,16445,4170,8273,11563
2089,1876,2089,MR1,A6711,Hong Kong SAR,16727,16404,4383,8445,11763
2090,1877,2090,MR1,A7697,Philippines,16732,16727,3260,7339,10498
2091,1878,2091,MR1,A8434,Hong Kong SAR,16733,16566,3863,7820,11380
2092,1879,2092,MR1,A6240,China,16735,16708,3681,7700,11255
2093,1880,2093,MR1,A4122,Hong Kong SAR,16736,16593,3711,7694,11002
2094,1881,2094,MR1,A5742,Singapore,16739,16599,3880,8018,11392
2096,1883,2096,MR1,A6318,China,16742,16566,4444,8811,12119
2097,1884,2097,MR1,A4550,China,16743,16644,3740,7719,11173
2098,1885,2098,MR1,A5076,China,16744,16650,4038,8136,11517
2099,1886,2099,MR1,A6768,Hong Kong SAR,16744,16482,4265,8325,11716
2100,1887,2100,MR1,A6538,Hong Kong SAR,16747,16658,3729,7691,11090
2101,1888,2101,MR1,A5763,China,16749,16719,3329,7143,10798
2102,1889,2102,MR1,A3963,China,16751,16494,4211,8066,11399
2103,1890,2103,MR1,A1572,China,16751,16737,3214,6977,10412
2104,214,2104,MR1,A2362,Hong Kong SAR,16751,16571,3964,8150,11647
2105,1891,2105,MR1,A4900,Hong Kong SAR,16753,16745,3339,7199,10490
2106,1892,2106,MR1,A4562,China,16754,16578,4197,8174,11519
2107,1893,2107,MR1,A8102,Hong Kong SAR,16755,16407,4428,8640,12038
2108,1894,2108,MR1,A4081,Hong Kong SAR,16755,16600,3924,7761,11096
2109,215,2109,MR1,A7334,China,16757,16701,4084,8451,11931
2110,1895,2110,MR1,A6242,Hong Kong SAR,16757,16660,3842,8069,11627
2111,1896,2111,MR1,A4364,Hong Kong SAR,16759,16436,4146,8108,11587
2112,1897,2112,MR1,A6567,Hong Kong SAR,16761,16402,4095,8173,11647
2113,1898,2113,MR1,A2574,Hong Kong SAR,16761,16467,4494,8604,11833
2114,1899,2114,MR1,A1226,Singapore,16761,16739,3928,8323,12106
2115,216,2115,MR1,A2675,Hong Kong SAR,16761,16466,4494,8667,11927
2116,217,2116,MR1,A1829,Hong Kong SAR,16761,16466,4495,8605,11836
2117,1900,2117,MR1,A7378,China,16762,16437,4414,8469,11720
2118,1901,2118,MR1,A2895,Hong Kong SAR,16762,16583,4396,8328,11402
2119,1902,2119,MR1,A5496,Hong Kong SAR,16763,16670,4067,8231,11679
2120,1903,2120,MR1,A5093,Hong Kong SAR,16763,16670,4067,8231,11679
2121,1904,2121,MR1,A4171,Hong Kong SAR,16764,16733,3752,7894,11388
2122,1905,2122,MR1,A5379,China,16770,16750,3857,8015,11607
2123,1906,2123,MR1,A6295,Hong Kong SAR,16771,16673,3982,8067,11413
2124,1907,2124,MR1,A1084,Hong Kong SAR,16771,16576,4354,8286,11453
2125,218,2125,MR1,A6180,Hong Kong SAR,16772,16717,3706,7719,11437
2126,219,2126,MR1,A0854,New Zealand,16773,16771,3214,7060,10659
2127,1908,2127,MR1,A1512,Hong Kong SAR,16774,16449,4282,8400,11688
2128,1909,2128,MR1,A6007,Hong Kong SAR,16774,16629,4093,8256,11675
2129,1910,2129,MR1,A4636,Hong Kong SAR,16775,16425,4611,8903,12188
2130,1911,2130,MR1,A8106,China,16775,16773,3067,6897,10849
2131,1912,2131,MR1,A3384,Hong Kong SAR,16775,16378,4347,8391,11765
2132,1913,2132,MR1,A4764,Hong Kong SAR,16775,16558,4171,8305,11733
2133,1914,2133,MR1,A1040,Hong Kong SAR,16777,16754,3604,7743,11402
2134,220,2134,MR1,A4657,China,16778,16741,3934,8217,11639
2135,1915,2135,MR1,A7364,China,16783,16675,3968,8249,11663
2136,1916,2136,MR1,A8659,Japan,16783,16727,4199,8661,12047
2137,1917,2137,MR1,A1027,Hong Kong SAR,16785,16716,4157,8595,11952
2138,1918,2138,MR1,A9169,China,16787,16403,4154,7975,11478
2139,1919,2139,MR1,A6552,Hong Kong SAR,16789,16759,3229,6910,10076
2140,1920,2140,MR1,A8813,Japan,16793,16488,3704,7111,10468
2141,1921,2141,MR1,A6787,Hong Kong SAR,16793,16730,3283,6844,9681
2142,1922,2142,MR1,A4433,China,16794,16737,3932,7914,11432
2143,1923,2143,MR1,A1015,China,16796,16596,4017,8244,11865
2144,1924,2144,MR1,A4186,Hong Kong SAR,16797,16729,3839,7963,11399
2145,1925,2145,MR1,A2938,Hong Kong SAR,16797,16523,4184,8444,11818
2146,221,2146,MR1,A8185,China,16798,16538,4360,8182,11646
2147,1926,2147,MR1,A2795,Hong Kong SAR,16799,16628,4097,8213,11571
2148,1927,2148,MR1,A8137,China,16800,16700,3921,8303,11638
2149,1928,2149,MR1,A3055,China,16801,16670,3702,7519,10965
2150,1929,2150,MR1,A7825,China,16802,16660,4171,8366,11995
2151,222,2151,MR1,A6840,Hong Kong SAR,16803,16512,4194,8269,11625
2152,1930,2152,MR1,A7610,Hong Kong SAR,16804,16804,3583,7411,11233
2153,1931,2153,MR1,A7330,Malaysia,16804,16745,4154,8521,11989
2154,223,2154,MR1,A5741,China,16804,16591,4094,8129,11561
2155,1932,2155,MR1,A2832,Hong Kong SAR,16805,16552,4210,8323,11616
2156,1933,2156,MR1,A4283,China,16805,16761,3485,7339,10962
2157,1934,2157,MR1,A0790,Hong Kong SAR,16806,16757,4030,8386,11914
2158,1935,2158,MR1,A5225,Hong Kong SAR,16807,16586,3593,7502,11040
2159,1936,2159,MR1,A2684,Hong Kong SAR,16808,16706,3730,7688,11279
2160,1937,2160,MR1,A3312,Hong Kong SAR,16809,16556,4069,7833,10891
2161,1938,2161,MR1,A7336,Hong Kong SAR,16812,16499,4135,8175,11479
2162,1939,2162,MR1,A7595,Hong Kong SAR,16813,16615,4034,7954,11535
2163,1940,2163,MR1,A3442,Hong Kong SAR,16813,16507,4387,8469,11780
2164,1941,2164,MR1,A6166,Macao SAR,16814,16679,3913,7867,11174
2165,1942,2165,MR1,A3959,Hong Kong SAR,16816,16585,4005,8024,11418
2166,1943,2166,MR1,A0233,Hong Kong SAR,16817,16543,4099,8098,11533
2167,1944,2167,MR1,A7074,Hong Kong SAR,16818,16811,3178,7123,10683
2168,1945,2168,MR1,A3286,Hong Kong SAR,16818,16485,4102,7860,11064
2169,224,2169,MR1,A4033,Hong Kong SAR,16819,16642,3934,7793,10935
2170,225,2170,MR1,A0720,Hong Kong SAR,16819,16635,4354,8528,12248
2171,1946,2171,MR1,A4054,Hong Kong SAR,16820,16775,3648,7644,11329
2172,1947,2172,MR1,A8841,Japan,16823,16661,4318,8636,11902
2173,1948,2173,MR1,A0924,Macao SAR,16824,16502,4442,8728,12039
2174,1949,2174,MR1,A6048,China,16825,16726,3536,7230,10589
2175,1950,2175,MR1,A2865,Hong Kong SAR,16828,16491,4394,8436,11676
2176,1951,2176,MR1,A6983,Hong Kong SAR,16828,16747,3248,7178,10923
2177,226,2177,MR1,A5500,Hong Kong SAR,16829,16717,4008,8140,11721
2178,1952,2178,MR1,A0827,Malaysia,16830,16527,4478,8686,12054
2179,1953,2179,MR1,A3859,Hong Kong SAR,16831,16736,3935,8005,11525
2180,1954,2180,MR1,A8501,China,16832,16491,4265,8199,11469
2181,1955,2181,MR1,A3133,United Kingdom,16833,16680,4550,8988,12416
2182,1956,2182,MR1,A0516,Hong Kong SAR,16833,16710,4085,8286,11856
2183,227,2183,MR1,A2094,Hong Kong SAR,16833,16790,3989,8253,11759
2184,1957,2184,MR1,A7313,Hong Kong SAR,16834,16586,3824,7686,11328
2185,228,2185,MR1,A8076,Hong Kong SAR,16836,16673,3921,8071,11621
2186,1958,2186,MR1,A5060,Hong Kong SAR,16837,16665,3900,7857,11316
2187,1959,2187,MR1,A8706,Japan,16839,16657,4020,8061,11549
2188,1960,2188,MR1,A4162,Hong Kong SAR,16840,16473,4503,8737,12040
2190,1961,2190,MR1,A8381,Hong Kong SAR,16841,16765,3944,8193,11739
2191,1962,2191,MR1,A0593,Malaysia,16844,16828,4029,8292,11860
2192,1963,2192,MR1,A2011,Hong Kong SAR,16845,16568,3900,7870,11213
2193,1964,2193,MR1,A3975,Hong Kong SAR,16847,16730,3772,7522,10774
2194,1965,2194,MR1,A8559,Hong Kong SAR,16850,16588,4252,8368,11792
2195,1966,2195,MR1,A7397,China,16850,16566,4087,7992,11441
2196,1967,2196,MR1,A6809,Hong Kong SAR,16852,16746,3494,7581,11204
2197,1968,2197,MR1,A6238,Hong Kong SAR,16852,16837,4004,8096,11506
2198,1969,2198,MR1,A7032,Hong Kong SAR,16854,16806,3757,7917,11387
2199,230,2199,MR1,A8629,China,16859,16639,3958,8003,11564
2200,1970,2200,MR1,A0110,Hong Kong SAR,16860,16559,3908,7670,11132
2201,1971,2201,MR1,A6052,United Kingdom,16863,16861,3833,8045,11596
2202,1972,2202,MR1,A2689,United Kingdom,16863,16690,3712,7596,11038
2203,1973,2203,MR1,A6038,Hong Kong SAR,16864,16720,3530,7316,10931
2204,1974,2204,MR1,A9109,China,16865,16778,3988,8173,11816
2205,1975,2205,MR1,A4509,China,16866,16836,3674,7612,11014
2206,1976,2206,MR1,A1774,Hong Kong SAR,16867,16570,3697,7381,10853
2207,231,2207,MR1,A4101,China,16867,16826,3709,7954,11555
2208,1977,2208,MR1,A6030,China,16867,16822,3704,7673,11167
2209,1978,2209,MR1,A4581,Hong Kong SAR,16868,16689,4178,8326,11762
2210,1979,2210,MR1,A1670,Hong Kong SAR,16868,16508,4570,8933,12352
2211,1980,2211,MR1,A0460,Hong Kong SAR,16868,16620,4361,8679,12118
2212,1981,2212,MR1,A8094,Hong Kong SAR,16868,16616,4183,8298,11791
2213,232,2213,MR1,A5908,Hong Kong SAR,16870,16522,4537,8967,12426
2214,1982,2214,MR1,A7084,China,16871,16686,4068,8120,11641
2215,1983,2215,MR1,A0050,China,16871,16751,3656,7514,11538
2216,1984,2216,MR1,A5797,Hong Kong SAR,16873,16717,4346,8721,12028
2217,1985,2217,MR1,A7037,China,16875,16717,3782,7596,11228
2218,1986,2218,MR1,A8886,Japan,16877,16858,3396,7385,10922
2219,1987,2219,MR1,A0443,China,16878,16792,3571,7491,11131
2220,1988,2220,MR1,A5917,Hong Kong SAR,16879,16742,4002,8113,11761
2221,1989,2221,MR1,A4757,China,16880,16804,3922,7995,11407
2222,1990,2222,MR1,A3542,Hong Kong SAR,16880,16567,4063,7798,11075
2223,1991,2223,MR1,A0675,Hong Kong SAR,16883,16727,3856,7725,11566
2224,1992,2224,MR1,A8351,China,16883,16815,3931,7985,11459
2225,233,2225,MR1,A8642,China,16884,16861,3927,8237,11909
2226,1993,2226,MR1,A0498,China,16884,16638,4138,8258,11663
2227,1994,2227,MR1,A7855,Hong Kong SAR,16886,16821,3425,7216,10716
2228,234,2228,MR1,A6471,Hong Kong SAR,16886,16622,4219,8444,11974
2229,1995,2229,MR1,A1435,Hong Kong SAR,16888,16678,4072,8445,11568
2230,1996,2230,MR1,A2663,Hong Kong SAR,16889,16607,4258,8310,11716
2231,235,2231,MR1,A4287,China,16889,16849,3891,8131,11720
